Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,County,Submitted Data,Passed Quality Assurance Check,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Residents Hospitalizations with Confirmed COVID-19,Residents Hospitalizations with Confirmed COVID-19 and Up to Date with Vaccines,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents","Number of Residents who are Up to Date on COVID-19 Vaccinations, 14 Days or More Before Positive Test",Number of Residents Staying in this Facility for At Least 1 Day This Week,Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week,Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week who Received a Completed COVID-19 Vaccination at Any Time,Recent Percentage of Current Healthcare Personnel who Received a Completed COVID-19 Vaccination at Any Time,Percentage of Current Healthcare Personnel who Received a Completed COVID-19 Vaccination at Any Time,Number of Residents Staying in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Residents Up to Date with COVID-19 Vaccines,Percentage of Current Residents Up to Date with COVID-19 Vaccines,Number of Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines,Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines
11/22/20,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,63,0,8,0,4,160,137,0,0,0,47,0,0,459.85,29.2,,115,160,69,,43.125,,,0,,,0
11/29/20,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,2,65,0,8,0,4,160,135,0,0,1,48,14.81,0,481.48,29.63,,117,160,69,,43.125,,,0,,,0
12/06/2020,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,65,0,8,0,4,160,135,0,0,4,52,0,0,481.48,29.63,,108,169,73,,43.195,,,0,,,0
12/13/20,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,1,66,2,10,0,4,160,132,0,0,1,53,7.58,0,500,30.3,,105,168,77,,45.833,,,0,,,0
12/20/20,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,66,0,10,0,4,160,134,0,0,1,54,0,0,492.54,29.85,,110,168,77,,45.833,,,0,,,0
12/27/20,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,66,0,10,0,4,160,129,0,0,1,55,0,0,511.63,31.01,,113,166,78,,46.988,,,0,,,0
01/03/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,66,0,10,0,4,160,129,0,0,0,55,0,0,511.63,31.01,,111,167,82,,49.102,,,0,,,0
01/10/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,1,67,0,10,0,4,160,125,0,0,0,55,8,0,536,32,,110,199,94,,47.236,,,0,,,0
01/17/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,1,68,0,10,0,4,160,132,0,0,0,55,7.58,0,515.15,30.3,,107,205,93,,45.366,,,0,,,0
01/24/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,1,69,2,12,0,4,160,135,0,0,1,56,7.41,0,511.11,29.63,,109,195,95,,48.718,,,0,,,0
01/31/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,1,13,0,4,160,139,0,0,0,56,0,0,496.4,28.78,,110,206,100,,48.544,,,0,,,0
02/07/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,0,13,0,4,160,140,0,0,0,56,0,0,492.86,28.57,,114,210,96,,45.714,,,0,,,0
02/14/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,1,14,0,4,160,140,0,0,0,56,0,0,492.86,28.57,,115,201,99,,49.254,,,0,,,0
02/21/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,0,14,0,4,160,139,0,0,0,56,0,0,496.4,28.78,,108,195,100,,51.282,,,0,,,0
02/28/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,0,14,0,4,160,127,0,0,1,57,0,0,543.31,31.5,,112,210,101,,48.095,,,0,,,0
03/07/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,1,15,0,4,160,128,0,0,0,57,0,0,539.06,31.25,,110,190,99,,52.105,,,0,,,0
03/14/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,0,15,0,4,160,131,0,0,0,57,0,0,526.72,30.53,,107,171,98,,57.31,,,0,,,0
03/21/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,1,16,0,4,160,126,0,0,0,57,0,0,547.62,31.75,,112,208,102,,49.038,,,0,,,0
03/28/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,1,17,0,4,160,126,0,0,0,57,0,0,547.62,31.75,,109,184,104,,56.522,,,0,,,0
04/04/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,0,17,0,4,160,128,0,0,1,58,0,0,539.06,31.25,,108,176,102,,57.955,,,0,,,0
04/11/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,1,18,0,4,160,142,0,0,0,58,0,0,485.92,28.17,,107,179,102,,56.983,,,0,,,0
04/18/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,0,18,0,4,160,140,0,0,0,58,0,0,492.86,28.57,,108,170,99,,58.235,,,0,,,0
04/25/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,0,18,0,4,160,143,0,0,0,58,0,0,482.52,27.97,,107,180,99,,55,,,0,,,0
05/02/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,1,19,0,4,160,141,0,0,0,58,0,0,489.36,28.37,,102,147,97,,65.986,,,0,,,0
05/09/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,69,0,19,0,4,160,142,0,0,0,58,0,0,485.92,28.17,,103,167,97,,58.084,,,0,,,0
05/16/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,3,72,0,19,0,4,160,140,0,0,2,60,21.43,0,514.29,28.57,,105,177,100,,56.497,,,0,,,0
05/23/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,72,1,20,0,4,160,133,0,0,2,62,0,0,541.35,30.08,,102,179,97,,54.19,,,0,,,0
05/30/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,3,75,0,20,0,4,160,132,0,0,0,62,22.73,0,568.18,30.3,,132,151,37,,24.503,,,0,,,0
06/06/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,75,0,20,0,4,160,132,0,0,1,63,0,0,568.18,30.3,,132,151,37,,24.503,,,0,,,0
06/13/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,75,0,20,0,4,160,138,0,0,0,63,0,0,543.48,28.99,,132,151,37,,24.503,,,0,,,0
06/20/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,75,0,20,0,4,160,141,0,0,0,63,0,0,531.91,28.37,,141,151,37,,24.503,,,0,,,0
06/27/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,75,1,21,0,4,160,143,0,0,0,63,0,0,524.48,27.97,,141,151,37,,24.503,,,0,,,0
07/04/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,75,0,21,0,4,160,140,0,0,0,63,0,0,535.71,28.57,,141,151,37,,24.503,,,0,,,0
07/11/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,75,0,21,0,4,160,137,0,0,0,63,0,0,547.45,29.2,,138,151,41,,27.152,,,0,,,0
07/18/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,75,1,22,0,4,160,140,0,0,1,64,0,0,535.71,28.57,,140,151,41,,27.152,,,0,,,0
07/25/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,75,1,23,0,4,160,153,0,0,0,64,0,0,490.2,26.14,,153,151,41,,27.152,,,0,,,0
08/01/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,3,78,1,24,0,4,160,149,0,0,1,65,20.13,0,523.49,26.85,,151,151,41,,27.152,,,0,,,0
08/08/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,3,81,0,24,0,4,160,143,0,0,6,71,20.98,0,566.43,27.97,,144,151,41,,27.152,,,0,,,0
08/15/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,10,91,1,25,0,4,160,140,0,0,3,74,71.43,0,650,28.57,,135,151,47,,31.126,,,0,,,0
08/22/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,2,93,1,26,0,4,160,140,0,0,2,76,14.29,0,664.29,28.57,,144,134,47,,35.075,,,0,,,0
08/29/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,3,96,0,26,0,4,160,149,0,0,2,78,20.13,0,644.3,26.85,,150,151,60,,39.735,,,0,,,0
09/05/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,1,27,0,4,160,150,0,0,2,80,0,0,640,26.67,,150,151,60,,39.735,,,0,,,0
09/12/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,1,28,1,5,160,152,0,0,0,80,0,6.58,631.58,32.89,,150,151,60,,39.735,73,,0,27,,0
09/19/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,0,28,0,5,160,159,0,0,1,81,0,0,603.77,31.45,,159,151,60,,39.735,69,,0,25,,0
09/26/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,1,29,0,5,160,154,0,0,0,81,0,0,623.38,32.47,,151,151,60,,39.735,22,,0,23,,0
10/03/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,0,29,0,5,160,148,0,0,2,83,0,0,648.65,33.78,,148,161,70,,43.478,22,,0,23,,0
10/10/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,1,30,0,5,160,143,0,0,0,83,0,0,671.33,34.97,1,140,161,70,,43.478,78,,0,31,,0
10/17/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,0,30,0,5,160,140,0,0,0,83,0,0,685.71,35.71,2,140,161,70,,43.478,77,,0,31,,0
10/24/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,1,31,0,5,160,140,0,0,0,83,0,0,685.71,35.71,,140,161,70,,43.478,56,,0,31,,0
10/31/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,0,31,0,5,160,136,0,0,0,83,0,0,705.88,36.76,0,140,161,70,,43.478,37,,0,33,,0
11/07/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,0,31,0,5,160,134,0,0,1,84,0,0,716.42,37.31,13,140,160,75,,46.875,45,,0,33,,0
11/14/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,0,31,0,5,160,138,0,0,0,84,0,0,695.65,36.23,0,138,160,75,,46.875,45,,0,31,,0
11/21/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,0,31,0,5,160,137,0,0,0,84,0,0,700.73,36.5,0,138,160,75,,46.875,39,,0,25,,0
11/28/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,0,31,0,5,160,137,0,0,0,84,0,0,700.73,36.5,0,135,160,75,,46.875,23,,0,30,,0
12/05/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,0,31,0,5,160,139,0,0,0,84,0,0,690.65,35.97,0,135,160,75,,46.875,10,,0,30,,0
12/12/2021,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,1,32,0,5,160,142,0,0,0,84,0,0,676.06,35.21,,141,160,75,,46.875,34,,0,25,,0
12/19/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,0,32,0,5,160,141,0,0,0,84,0,0,680.85,35.46,,141,160,75,,46.875,34,,0,25,,0
12/26/21,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,96,2,34,0,5,160,139,0,0,0,84,0,0,690.65,35.97,,139,160,90,,56.25,34,,0,25,,0
01/02/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,4,100,0,34,0,5,160,135,0,0,4,88,29.63,0,740.74,37.04,,139,160,90,,56.25,34,,0,25,,0
01/09/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,4,104,0,34,0,5,160,126,0,0,13,101,31.75,0,825.4,39.68,,139,160,90,,56.25,40,,0,25,,0
01/16/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,104,0,34,0,5,160,134,0,0,5,106,0,0,776.12,37.31,,129,160,90,,56.25,76,,0,31,,0
01/23/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,1,105,0,34,0,5,160,145,0,0,3,109,6.9,0,724.14,34.48,,129,160,90,,56.25,0,,0,25,,0
01/30/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,105,0,34,0,5,160,155,0,0,2,111,0,0,677.42,32.26,,153,142,85,,59.859,0,,0,25,,0
02/06/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,4,109,1,35,0,5,160,153,0,0,1,112,26.14,0,712.42,32.68,,156,145,99,,68.276,0,,0,25,,0
02/13/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,12,121,3,38,0,5,160,151,0,0,0,112,79.47,0,801.32,33.11,,151,145,99,,68.276,39,,0,25,,0
02/20/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,121,1,39,0,5,160,151,0,0,1,113,0,0,801.32,33.11,12,149,148,113,,76.351,39,,0,25,,0
02/27/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,121,0,39,0,5,160,148,0,0,0,113,0,0,817.57,33.78,0,147,146,94,,64.384,0,,0,25,,0
03/06/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,121,0,39,0,5,160,150,0,0,0,113,0,0,806.67,33.33,0,150,152,99,,65.132,0,,0,0,,0
03/13/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,121,0,39,0,5,160,150,0,0,0,113,0,0,806.67,33.33,1,151,152,105,,69.079,1,,0,0,,0
03/20/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,121,0,39,0,5,160,147,0,0,0,113,0,0,823.13,34.01,1,145,157,106,,67.516,1,,0,0,,0
03/27/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,121,0,39,0,5,160,144,0,0,0,113,0,0,840.28,34.72,,147,157,130,,82.803,3,,0,0,,0
04/03/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,121,1,40,0,5,160,148,0,0,0,113,0,0,817.57,33.78,,146,154,107,,69.481,3,,0,0,,0
04/10/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,121,0,40,0,5,160,145,0,0,0,113,0,0,834.48,34.48,,142,147,101,,68.707,62,,0,5,,0
04/17/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,121,0,40,0,5,160,147,0,0,0,113,0,0,823.13,34.01,,144,154,106,,68.831,62,,0,5,,0
04/24/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,121,0,40,0,5,160,151,0,0,0,113,0,0,801.32,33.11,,149,142,97,,68.31,56,,0,5,,0
05/01/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,5,126,0,40,0,5,160,147,0,0,2,115,34.01,0,857.14,34.01,,148,151,110,,72.848,60,,0,5,,0
05/08/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,5,131,0,40,0,5,160,148,0,0,3,118,33.78,0,885.14,33.78,,147,152,111,,73.026,55,,0,5,,0
05/15/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,5,136,0,40,0,5,160,152,0,0,0,118,32.89,0,894.74,32.89,0,153,156,113,,72.436,58,,0,5,,0
05/22/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,3,43,0,5,160,144,0,0,0,118,0,0,944.44,34.72,,146,149,115,,77.181,52,,0,5,,0
05/29/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,43,0,5,160,146,0,0,1,119,0,0,931.51,34.25,,143,162,117,,72.222,53,,0,5,,0
06/05/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,43,0,5,120,113,0,0,1,120,0,0,1203.54,44.25,,145,162,117,,72.222,34,,23.448,49,,30.247
06/12/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,43,0,5,120,111,0,0,0,120,0,0,1225.23,45.05,,145,162,117,,72.222,34,,23.448,49,,30.247
06/19/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,43,0,5,120,143,0,0,0,120,0,0,951.05,34.97,,145,162,117,,72.222,103,,71.034,117,,72.222
06/26/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,43,0,5,120,148,0,0,0,120,0,0,918.92,33.78,,148,324,234,,72.222,103,,69.595,234,,72.222
07/03/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,43,0,5,160,145,0,0,0,120,0,0,937.93,34.48,7,148,324,234,,72.222,103,,69.595,234,,72.222
07/10/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,43,0,5,160,145,0,0,0,120,0,0,937.93,34.48,2,148,162,117,,72.222,103,,69.595,117,,72.222
07/17/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,43,0,5,160,152,0,0,1,121,0,0,894.74,32.89,0,156,162,117,,72.222,108,,69.231,103,,63.58
07/24/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,1,44,0,5,160,155,0,0,0,121,0,0,877.42,32.26,,155,162,117,,72.222,108,,69.677,103,,63.58
07/31/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,44,0,5,160,151,0,0,2,123,0,0,900.66,33.11,,156,162,117,,72.222,108,,69.231,103,,63.58
08/07/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,44,0,5,160,146,0,0,2,125,0,0,931.51,34.25,,145,162,117,,72.222,103,,71.034,103,,63.58
08/14/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,44,0,5,160,147,0,0,0,125,0,0,925.17,34.01,,147,162,117,,72.222,103,,70.068,103,,63.58
08/21/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,44,0,5,160,148,0,0,1,126,0,0,918.92,33.78,,148,155,126,,81.29,52,,35.135,103,,66.452
08/28/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,44,0,5,160,151,0,0,1,127,0,0,900.66,33.11,,151,155,126,,81.29,53,,35.099,103,,66.452
09/04/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,1,45,0,5,160,146,0,0,0,127,0,0,931.51,34.25,,145,176,122,,69.318,52,,35.862,100,,56.818
09/11/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,1,46,0,5,160,148,0,0,0,127,0,0,918.92,33.78,,148,175,135,,77.143,51,,34.459,42,,24
09/18/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,1,47,0,5,160,147,0,0,2,129,0,0,925.17,34.01,,147,169,127,,75.148,54,,36.735,37,,21.893
09/25/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,47,0,5,160,144,0,0,0,129,0,0,944.44,34.72,0,147,169,127,,75.148,54,,36.735,37,,21.893
10/02/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,47,0,5,160,137,0,0,0,129,0,0,992.7,36.5,0,134,142,112,,78.873,47,,35.075,33,,23.239
10/09/2022,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,47,0,5,160,140,0,0,0,129,0,0,971.43,35.71,0,140,141,110,,78.014,46,,32.857,32,,22.695
10/16/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,47,0,5,160,140,0,0,0,129,0,0,971.43,35.71,0,140,130,102,,78.462,50,,35.714,31,,23.846
10/23/22,105491,"GANDY FL OPCO, LLC",4610 S MANHATTAN AVE,TAMPA,FL,33611,8138395311,Hillsborough,Y,Y,0,136,0,47,0,5,160,136,0,0,0,129,0,0,1000,36.76,0,136,130,102,,78.462,52,,38.235,31,,23.846
